ID_planta,SP,b0,a0,a1
4,30.0,0.107435360358,-0.666880407487,-0.197573762839
4,30.0,0.107432780054,-0.666967392518,-0.197464494234
4,30.0,0.107446399796,-0.666826415799,-0.197603400581
4,30.0,0.10743160523,-0.667033118984,-0.19743616877
4,30.0,0.107434047065,-0.667016763621,-0.197445746575
4,30.0,0.107430467015,-0.667106146479,-0.197344017387
4,30.0,0.107429333307,-0.667117864815,-0.197331754891
4,30.0,0.107429072179,-0.667170108377,-0.197307028283
4,30.0,0.10743690354,-0.667091916264,-0.197367817885
4,30.0,0.107428528037,-0.667248819348,-0.19720250522
4,30.0,0.107408843627,-0.667430712456,-0.197014193144
4,30.0,0.107426864343,-0.667289621332,-0.197148233183
4,30.0,0.107396551576,-0.667766661333,-0.19674820939
4,30.0,0.107408347567,-0.667666975995,-0.196824650931
4,30.0,0.107391791786,-0.66802189458,-0.196457849944
4,30.0,0.107430010296,-0.667649652187,-0.196814893083
4,30.0,0.10745454537,-0.667343579901,-0.19707389992
4,30.0,0.1074483584,-0.667435288585,-0.196983181405
4,30.0,0.107450368202,-0.667456804778,-0.19698062549
4,30.0,0.107452489506,-0.667434594068,-0.196997769738
4,30.0,0.107444807046,-0.667620198359,-0.19678844445
4,30.0,0.10744283205,-0.667639883996,-0.196769738012
4,30.0,0.107440448507,-0.667747515095,-0.196683374557
4,30.0,0.107434634058,-0.667808469315,-0.196637827741
4,30.0,0.1074400704,-0.667818598148,-0.196598008347
4,30.0,0.107432211926,-0.6679106961,-0.196507639183
4,30.0,0.107444437226,-0.667976515941,-0.196491235962
4,30.0,0.107505586361,-0.667353871764,-0.19701519087
4,30.0,0.107458542281,-0.668173996288,-0.196218427647
4,30.0,0.107445336329,-0.668281240401,-0.196117039627
4,30.0,0.107444850398,-0.668278673868,-0.196118742462
4,30.0,0.107446564303,-0.668321573729,-0.196099288052
4,30.0,0.107414904951,-0.66864729249,-0.195841445481
4,30.0,0.107429990712,-0.668560382645,-0.195895253349
4,30.0,0.107422701084,-0.668685926019,-0.19576875553
4,30.0,0.107425810813,-0.66866641862,-0.195794919844
4,30.0,0.107429394017,-0.668623245246,-0.195826510184
4,30.0,0.107435856046,-0.668532196639,-0.19592530711
4,30.0,0.107479944531,-0.668057342435,-0.196289294176
4,30.0,0.107545100375,-0.667350711515,-0.196938478789
4,30.0,0.107508173255,-0.667925823485,-0.196433455644
4,30.0,0.107493649933,-0.668003808209,-0.19639186503
4,30.0,0.107502658491,-0.667966671087,-0.196405642766
4,30.0,0.107502866733,-0.667963227324,-0.196409163688
4,30.0,0.107506131045,-0.667908739766,-0.196436315853
4,30.0,0.107510516144,-0.667864335675,-0.196479055528
4,30.0,0.107511981228,-0.66783335195,-0.196503983062
4,30.0,0.10751613883,-0.667786603543,-0.19655974392
4,30.0,0.107493313848,-0.668031649263,-0.196374622507
4,30.0,0.107615200819,-0.667088175829,-0.197076674113
4,30.0,0.107588891688,-0.66738141151,-0.196810484635
4,30.0,0.107574850651,-0.668052037849,-0.196192838101
4,30.0,0.10755738624,-0.668246349615,-0.196031504432
4,30.0,0.107562049769,-0.668286002815,-0.195970753058
4,50.0,0.118122178856,-0.764456185103,-0.133941389348
4,50.0,0.118132576159,-0.764330045664,-0.134079797786
4,50.0,0.118128343501,-0.764355475085,-0.134063070179
4,50.0,0.118135083011,-0.764373714222,-0.134015226066
4,50.0,0.1181486697,-0.764252836796,-0.134148771609
4,50.0,0.118172569684,-0.764097671652,-0.134257542882
4,50.0,0.118175663993,-0.76406813214,-0.134288800473
4,50.0,0.118177379609,-0.764054145946,-0.13429588453
4,50.0,0.118174970197,-0.764105982363,-0.134211353264
4,50.0,0.118161648778,-0.764191982407,-0.134123491932
4,50.0,0.118164952039,-0.764191188197,-0.134131795088
4,50.0,0.118156466868,-0.764253777084,-0.1340959175
4,50.0,0.118158327901,-0.764246118584,-0.134099568554
4,50.0,0.118161242392,-0.764320444616,-0.133987743533
4,50.0,0.118180589106,-0.764182486342,-0.13412812834
4,50.0,0.118174260949,-0.764233167723,-0.134090647985
4,50.0,0.118178555584,-0.764231936424,-0.134076469523
4,50.0,0.118182772853,-0.764175191333,-0.134147377142
4,50.0,0.118158005656,-0.764313336799,-0.134061587145
4,50.0,0.118168671674,-0.764270877703,-0.134086301515
4,50.0,0.118162927958,-0.764487108614,-0.133828663296
4,50.0,0.118178231209,-0.764386495156,-0.13392636404
4,50.0,0.118190599496,-0.764242871099,-0.134035375909
4,50.0,0.118169429122,-0.764395514097,-0.133876147452
4,50.0,0.118175172201,-0.764371127376,-0.133902695487
4,50.0,0.118168919736,-0.764437376484,-0.133858856438
4,50.0,0.118165315375,-0.764453855838,-0.133850264968
4,50.0,0.118169991388,-0.764460325818,-0.133826070292
4,50.0,0.118166650351,-0.764497597014,-0.133782050401
4,50.0,0.118165648567,-0.764503612806,-0.13377230903
4,50.0,0.118164112541,-0.764511806831,-0.133740052859
4,50.0,0.118182878577,-0.764393738346,-0.133862671422
4,50.0,0.118196572806,-0.76429014133,-0.133940505088
4,50.0,0.118196510274,-0.764290841422,-0.133939726491
4,50.0,0.1181874668,-0.764351305998,-0.13393818408
4,50.0,0.118205695546,-0.764250504198,-0.134015195526
4,50.0,0.118200821976,-0.764450568251,-0.133790759254
4,50.0,0.118170811316,-0.764669648938,-0.133565501187
4,50.0,0.118161908945,-0.764711390767,-0.13352430673
4,50.0,0.11816654735,-0.764739323573,-0.133511908583
4,50.0,0.118177412327,-0.764667458182,-0.133562693429
4,50.0,0.118188880192,-0.764524124257,-0.133725510252
4,50.0,0.118186101584,-0.76454043406,-0.133713478512
4,50.0,0.118190090174,-0.764588645782,-0.133643864094
4,50.0,0.118181351766,-0.764667777815,-0.133557298334
4,50.0,0.118187902681,-0.764636066854,-0.133595820837
4,50.0,0.118211760526,-0.76446336394,-0.133712975197
4,50.0,0.118228661775,-0.764341802649,-0.133831141474
4,50.0,0.118238524105,-0.764243077541,-0.133906903666
4,50.0,0.118232898358,-0.764290583151,-0.133855072862
4,50.0,0.11823921583,-0.764268558716,-0.133894518451
4,50.0,0.118207845118,-0.764461988752,-0.133754056092
4,50.0,0.118248474538,-0.764319826116,-0.133831447655
4,50.0,0.118211795959,-0.764672623152,-0.13347970618
4,50.0,0.118265231877,-0.764421015345,-0.133726935621
4,50.0,0.118223816951,-0.764721587165,-0.133481185243
4,50.0,0.118287116421,-0.76465713534,-0.133429006642
4,50.0,0.118247251952,-0.764949810511,-0.133156419315
4,50.0,0.118241787178,-0.76492613586,-0.133174803887
4,50.0,0.118253712981,-0.764899390732,-0.133213942236
4,50.0,0.118274210454,-0.764759510559,-0.133319836766
4,50.0,0.118289152828,-0.764602741333,-0.133484607789
4,50.0,0.118274491618,-0.764696028998,-0.133415458992
4,50.0,0.118289465514,-0.764678160864,-0.1333997362
4,50.0,0.118285128437,-0.764718551821,-0.133358056607
4,50.0,0.118284490744,-0.764714701547,-0.133355041518
4,50.0,0.118290051839,-0.764680584795,-0.133402917705
4,50.0,0.118296967516,-0.764638318997,-0.133433088967
4,50.0,0.118293653107,-0.76471014327,-0.13334747909
4,50.0,0.11828389272,-0.764776503841,-0.133275855136
4,50.0,0.11828105373,-0.764788235859,-0.133262068513
4,50.0,0.11828410269,-0.764794455166,-0.133272488976
4,50.0,0.118323330966,-0.764557962603,-0.133442055852
4,50.0,0.118366925965,-0.764216081816,-0.133771708131
4,50.0,0.118366091024,-0.764222570006,-0.133766451994
4,50.0,0.118368259858,-0.764285669769,-0.133681317159
4,50.0,0.118380959229,-0.764190051348,-0.133779554264
4,50.0,0.118375276614,-0.764232597631,-0.133747947708
4,50.0,0.118392448256,-0.764223145599,-0.13370485704
4,50.0,0.118421565443,-0.764021059087,-0.133896224055
4,50.0,0.118393390049,-0.76429985778,-0.133669503926
4,50.0,0.118395508044,-0.764289936345,-0.13367636199
4,50.0,0.118397263644,-0.764354415419,-0.133595470115
4,50.0,0.118369381947,-0.764594979769,-0.133336285323
4,50.0,0.118428157421,-0.764266053142,-0.133638289728
4,50.0,0.118416716133,-0.764375071598,-0.133546413563
4,50.0,0.118422032301,-0.764378529313,-0.133527119308
4,50.0,0.118413974938,-0.764463471085,-0.133432630041
4,50.0,0.118429837269,-0.76437439818,-0.13352639812
4,50.0,0.11845929269,-0.764162326942,-0.133690059426
4,50.0,0.118462335383,-0.764137070776,-0.133714938347
4,50.0,0.118450973824,-0.764279043101,-0.133617154408
4,50.0,0.118519242972,-0.763901040064,-0.133906603452
4,50.0,0.118494866026,-0.764133169447,-0.133681288847
4,50.0,0.118497375127,-0.764127647843,-0.13368833697
4,50.0,0.118496798962,-0.764134175619,-0.133684185071
4,50.0,0.118492859636,-0.764141280997,-0.133698454525
4,50.0,0.118517137423,-0.76401960978,-0.133781068159
4,50.0,0.11848443438,-0.764338430546,-0.133458775342
4,50.0,0.118588853237,-0.763790023015,-0.133970882286
4,50.0,0.118563014876,-0.763973186199,-0.13381685032
4,50.0,0.118570799149,-0.764052391056,-0.133716282966
4,50.0,0.118564314243,-0.764125420567,-0.133638946836
4,50.0,0.118577139665,-0.764061500642,-0.133717543894
4,50.0,0.118632177822,-0.763712071701,-0.133990507516
4,50.0,0.118545348662,-0.764447985222,-0.133283679102
4,50.0,0.118613161073,-0.76412078833,-0.13357455679
4,50.0,0.118572896462,-0.764546550039,-0.133208159376
4,50.0,0.118547154894,-0.764655809316,-0.133135801768
4,50.0,0.118555007957,-0.7646430778,-0.133135438472
4,50.0,0.118548871386,-0.764828055676,-0.132923245207
4,50.0,0.118539785378,-0.764885511205,-0.132869368386
4,50.0,0.118538504674,-0.764864976977,-0.132884935079
4,50.0,0.118547602032,-0.764830901817,-0.132931894959
4,50.0,0.118549607196,-0.764818136628,-0.132941709297
4,50.0,0.118549829364,-0.764839745611,-0.132914587245
4,50.0,0.118547046756,-0.764879174075,-0.132861560459
4,50.0,0.118562275637,-0.764784612355,-0.132957365607
4,50.0,0.118582331699,-0.764632441939,-0.133075731312
4,50.0,0.118597858257,-0.764500634091,-0.133207454512
4,50.0,0.118608251063,-0.764423789051,-0.133266664953
4,50.0,0.118607150243,-0.764436150038,-0.133253319054
4,50.0,0.118607320201,-0.764433515497,-0.133250740146
4,50.0,0.118608557029,-0.764424051276,-0.133263525761
4,50.0,0.118610059823,-0.764414832874,-0.133268303719
4,50.0,0.118610513113,-0.764406059572,-0.133280445164
4,50.0,0.118604840501,-0.764433280332,-0.133270510959
4,50.0,0.118614807959,-0.764389379147,-0.133296994268
4,50.0,0.118615893609,-0.764375701164,-0.133311777743
4,50.0,0.118610989499,-0.764406581146,-0.133298919722
4,50.0,0.118611292624,-0.764405108705,-0.133299887112
4,50.0,0.118611912031,-0.764417874747,-0.133282198308
4,50.0,0.118609247045,-0.764458745602,-0.133227242829
4,50.0,0.118598971008,-0.764522243151,-0.133164237001
4,50.0,0.118596797407,-0.764526120631,-0.133158661883
4,50.0,0.118597692828,-0.764526213216,-0.133161347241
4,50.0,0.118592963092,-0.764559416269,-0.133144368756
4,50.0,0.118570430101,-0.76466615227,-0.13307658224
4,50.0,0.118574470196,-0.764650191948,-0.133086837257
4,50.0,0.118575062001,-0.764746430854,-0.132972292272
4,50.0,0.118519200195,-0.765146823522,-0.132576915951
4,50.0,0.118697428994,-0.764213136736,-0.133404836576
4,50.0,0.118740319933,-0.763870339496,-0.133700758445
4,50.0,0.11874703069,-0.763761130422,-0.133811857704
4,50.0,0.118740853841,-0.763796967039,-0.13378764426
4,50.0,0.118742439815,-0.76379422528,-0.133786717324
4,50.0,0.118742081295,-0.763856839637,-0.133702088453
4,50.0,0.118712793438,-0.764044355039,-0.133523917676
4,50.0,0.118719390504,-0.764024533247,-0.133542887238
4,50.0,0.118703941536,-0.764236663114,-0.133377392711
4,50.0,0.11873658432,-0.764053801476,-0.13352160219
4,50.0,0.118716707028,-0.764388599002,-0.133177532956
4,50.0,0.118758667495,-0.764137196517,-0.133412441777
4,50.0,0.118784140108,-0.763924900469,-0.133589693636
4,50.0,0.118821965777,-0.763564902358,-0.133949085068
4,50.0,0.118826548909,-0.763535574703,-0.13397302179
4,50.0,0.118826510026,-0.763630528652,-0.133866097759
4,50.0,0.118823106394,-0.763658727074,-0.133836745426
4,50.0,0.118820881009,-0.763660935635,-0.133827712267
4,50.0,0.118826947359,-0.763628602206,-0.133862673942
4,50.0,0.118840320653,-0.763525896594,-0.133938270969
4,50.0,0.11884119867,-0.763519324732,-0.133944702352
4,50.0,0.118838870288,-0.76356260083,-0.133914656667
4,50.0,0.118834888011,-0.763584466461,-0.133899615865
4,50.0,0.118827498804,-0.763575170994,-0.133930608971
4,50.0,0.118866276219,-0.763399611195,-0.134049968552
4,50.0,0.118884587645,-0.763246167443,-0.134196531425
4,50.0,0.118889919317,-0.76319668419,-0.13423652644
4,50.0,0.11888979166,-0.763198118194,-0.134234918306
4,50.0,0.1188912914,-0.763187018617,-0.134233333602
4,50.0,0.1188947873,-0.763163995045,-0.134256650873
4,50.0,0.118896025159,-0.763151255079,-0.134265623815
4,50.0,0.118899215882,-0.763113119208,-0.134317108513
4,50.0,0.118930369408,-0.76293330549,-0.13445283108
4,50.0,0.11895514876,-0.762711847231,-0.134668134252
4,50.0,0.118955111813,-0.762712119188,-0.134667914761
4,50.0,0.118956658075,-0.7627794541,-0.134581621472
4,50.0,0.118959349551,-0.762761124113,-0.134599268579
4,50.0,0.118962642944,-0.762704683824,-0.134641804419
4,50.0,0.118974707119,-0.762627905806,-0.134718670852
4,50.0,0.118996460313,-0.762460375405,-0.134850065742
4,50.0,0.11902446362,-0.762246597988,-0.135055339923
4,50.0,0.119012046683,-0.762342077999,-0.134977204428
4,50.0,0.119020253982,-0.762338993535,-0.134962957317
4,50.0,0.119036940875,-0.762177416083,-0.135129194975
4,50.0,0.119047967235,-0.762107295371,-0.135184950339
4,50.0,0.119044430606,-0.762179157044,-0.135107386545
4,50.0,0.119060081418,-0.762074918058,-0.135219554887
4,50.0,0.119032294932,-0.762252350474,-0.135077131349
4,50.0,0.119037343398,-0.762246463502,-0.135074918167
4,50.0,0.119036154594,-0.76229476077,-0.135019421491
4,50.0,0.119030570954,-0.762335501916,-0.134975751888
4,50.0,0.119019539138,-0.762383570269,-0.134923136691
4,50.0,0.119019644584,-0.762383067765,-0.134923614998
4,50.0,0.119018932445,-0.762440014946,-0.134881062253
4,50.0,0.119026087668,-0.762397267381,-0.134913289838
4,50.0,0.11902341839,-0.762446207553,-0.13485925945
4,50.0,0.119036665531,-0.762359722166,-0.134954626417
4,50.0,0.119089300113,-0.762027239251,-0.135220733114
4,50.0,0.119066382423,-0.762225414344,-0.135032494698
4,50.0,0.119057093108,-0.762239239649,-0.135016967482
4,70.0,0.161373317809,-0.790326142732,-0.0985152106983
4,70.0,0.161367912325,-0.790330208917,-0.0985224859732
4,70.0,0.161370005232,-0.790329937271,-0.0985172133188
4,70.0,0.161369106187,-0.790321259277,-0.0985352236882
4,70.0,0.161365897215,-0.790328072957,-0.0985375364374
4,70.0,0.161368942409,-0.790325528012,-0.0985308146613
4,70.0,0.161368910277,-0.790326726198,-0.0985286833156
4,70.0,0.161369391698,-0.7903265412,-0.0985246592676
4,70.0,0.16136895704,-0.790314622025,-0.0985614343396
4,70.0,0.161399759299,-0.790219098522,-0.0986050320962
4,70.0,0.161389228181,-0.790281386201,-0.098537221449
4,70.0,0.161383429841,-0.79028870541,-0.0985176268399
4,70.0,0.161380027408,-0.790298127042,-0.0985040971239
4,70.0,0.161382495476,-0.790298177863,-0.0985168299321
4,70.0,0.161362181089,-0.790370321773,-0.0984903539931
4,70.0,0.161406120089,-0.790259918387,-0.0985387308607
4,70.0,0.161412340358,-0.790217447504,-0.0985843814114
4,70.0,0.161409404131,-0.790232549547,-0.098578313003
4,70.0,0.161409352398,-0.790232622283,-0.0985783952244
4,70.0,0.161412313324,-0.790237519956,-0.0985581940153
4,70.0,0.161410124873,-0.790250984964,-0.0985393050187
4,70.0,0.161413104336,-0.790242412431,-0.0985666336787
4,70.0,0.161427529139,-0.790193102656,-0.098590942998
4,70.0,0.161432858424,-0.790145783869,-0.0986497083595
4,70.0,0.161428217243,-0.790162043076,-0.0986426069786
4,70.0,0.161432524595,-0.790161462155,-0.0986311003602
4,70.0,0.161433616686,-0.790146814904,-0.0986532791769
4,70.0,0.16143859317,-0.790132057627,-0.0986549254763
4,70.0,0.161441036643,-0.790109329815,-0.0986878604547
4,70.0,0.161418106139,-0.790184763625,-0.0986627485012
4,70.0,0.16146950046,-0.790047726047,-0.0987341599487
4,70.0,0.161456801281,-0.790137138765,-0.0986398127761
4,70.0,0.161464604357,-0.790123084945,-0.0986651382138
4,70.0,0.161471325846,-0.790094889495,-0.0986803682799
4,70.0,0.161469272848,-0.790121430283,-0.0986427884911
4,70.0,0.161481385489,-0.79007132175,-0.0987152529913
4,70.0,0.161512009401,-0.789958284921,-0.0987869838764
4,70.0,0.161507079621,-0.789997097898,-0.0987437250178
4,70.0,0.161509513665,-0.789992763439,-0.0987581056865
4,70.0,0.161500129865,-0.790026564088,-0.0987449559187
4,70.0,0.161506082919,-0.790015086093,-0.0987456124684
4,70.0,0.161506103071,-0.790013888167,-0.0987473725317
4,70.0,0.161508550742,-0.790010953511,-0.0987377530077
4,70.0,0.161504744906,-0.790032345968,-0.0987082181307
4,70.0,0.161520034107,-0.789985077433,-0.0987821153939
4,70.0,0.161517430249,-0.789994682265,-0.098775640752
4,70.0,0.16152410847,-0.790027001841,-0.0987225165591
4,70.0,0.161514391238,-0.790088432907,-0.0986489496872
4,70.0,0.161511491219,-0.790097372562,-0.0986385811262
4,70.0,0.161513465554,-0.790105457066,-0.0986424865635
4,70.0,0.161523672953,-0.790068912522,-0.0986591193892
4,70.0,0.161524407551,-0.790063666267,-0.0986655163351
4,70.0,0.161517828212,-0.790091893871,-0.0986696480171
4,70.0,0.161528431008,-0.790059234252,-0.0986885890414
4,70.0,0.161528497457,-0.790080604036,-0.0986602449269
4,70.0,0.161529672257,-0.79006979446,-0.098679163589
4,70.0,0.161509081203,-0.790135434872,-0.0986599960107
4,70.0,0.161574708026,-0.789951362845,-0.0987659309922
4,70.0,0.161587007963,-0.789875523259,-0.0988420160857
4,70.0,0.161589007761,-0.789863258532,-0.0988494834724
4,70.0,0.161589568241,-0.789848852303,-0.0988753104726
4,70.0,0.161599322307,-0.789819055369,-0.0988867748657
4,70.0,0.161598395491,-0.789826051928,-0.098878252644
4,70.0,0.161598619192,-0.789823024412,-0.0988677303645
4,70.0,0.161594412895,-0.789839747984,-0.0988475290574
4,70.0,0.161599992863,-0.78983353731,-0.0988681829323
4,70.0,0.161610273239,-0.789795258253,-0.0988907188339
4,70.0,0.161612677708,-0.789765315728,-0.0989286488872
4,70.0,0.161620161896,-0.789741192639,-0.0989379236657
4,70.0,0.161617751639,-0.789760554629,-0.0989134568404
4,70.0,0.161618650662,-0.789757588792,-0.0989192128334
4,70.0,0.161619169809,-0.789755588822,-0.0989192630364
4,70.0,0.16161938787,-0.789757171875,-0.0989147585653
4,70.0,0.161619270108,-0.789748490637,-0.0989394726042
4,70.0,0.161625802961,-0.789727947845,-0.0989499894476
4,70.0,0.161625408968,-0.789744085313,-0.0989277559197
4,70.0,0.161624106355,-0.789752072662,-0.0989141676466
4,70.0,0.161625044089,-0.789748599492,-0.0989202248451
4,70.0,0.161625562168,-0.789746559678,-0.0989203260662
4,70.0,0.16162515394,-0.789743268005,-0.098929479444
4,70.0,0.161619588181,-0.789757105477,-0.0989294965433
4,70.0,0.161626109498,-0.789743816495,-0.0989310403248
4,70.0,0.161625860097,-0.789747117999,-0.0989266808225
4,70.0,0.161626128454,-0.789746856113,-0.0989240138897
4,70.0,0.161625961608,-0.789750233088,-0.0989152880794
4,70.0,0.161626621665,-0.789746939565,-0.0989210424126
4,70.0,0.161618542129,-0.789775276012,-0.0989224209434
4,70.0,0.1616436794,-0.789699020004,-0.0989680212269
4,70.0,0.161641254469,-0.789722853004,-0.0989415039427
4,70.0,0.161641079196,-0.789723264184,-0.0989397744441
4,70.0,0.161641017998,-0.789723079394,-0.0989442543386
4,70.0,0.161642723148,-0.789718440295,-0.0989439758313
4,70.0,0.161642345673,-0.789725690192,-0.0989316624877
4,70.0,0.161644786259,-0.789713353251,-0.0989531729466
4,70.0,0.161637268135,-0.789739648966,-0.098940059248
4,70.0,0.161652543308,-0.789719790787,-0.0989313382072
4,70.0,0.161652445049,-0.789720315836,-0.0989307882863
4,70.0,0.161652811392,-0.789713272606,-0.0989327012302
4,70.0,0.161653489841,-0.789710167095,-0.0989378955353
4,70.0,0.161655230809,-0.78970369347,-0.0989377852315
4,70.0,0.161657212624,-0.78968972211,-0.0989586738787
4,70.0,0.161649263396,-0.789717016674,-0.0989468074301
4,70.0,0.161663049393,-0.789690995366,-0.098949836239
4,70.0,0.161665767365,-0.789673461631,-0.0989691047403
4,70.0,0.161661925536,-0.789692675859,-0.0989617200931
4,70.0,0.161668703829,-0.789675838369,-0.0989664528007
4,70.0,0.161664728366,-0.789713321281,-0.0989195625927
4,70.0,0.161657941197,-0.789737331497,-0.0988920540194
4,70.0,0.161665421193,-0.789723526795,-0.0989125391159
4,70.0,0.161676655037,-0.789675131706,-0.0989423515101
4,70.0,0.161676315905,-0.789677294288,-0.0989399141839
4,70.0,0.161676696718,-0.7896739186,-0.0989390281334
4,70.0,0.161678555532,-0.789663353914,-0.0989578550229
4,70.0,0.16164811878,-0.789767320266,-0.098906509822
4,70.0,0.161681164268,-0.789673204502,-0.0989666899062
4,70.0,0.161670816942,-0.789847583204,-0.0987739994675
4,70.0,0.161712843479,-0.789692895736,-0.0989214316426
4,70.0,0.161700333413,-0.789755745347,-0.0988739431091
4,70.0,0.161709333593,-0.789755567398,-0.0988573458434
4,70.0,0.161709612531,-0.789753610201,-0.0988595750818
4,70.0,0.161713280598,-0.789732326608,-0.0988575204156
4,70.0,0.161717149509,-0.789717595312,-0.0988717982355
4,70.0,0.161716476551,-0.789730215352,-0.0988637469997
4,70.0,0.161720323459,-0.789719012029,-0.0988640276992
4,70.0,0.161734164583,-0.789641916798,-0.0989568229311
4,70.0,0.161785754904,-0.789452889165,-0.0990893201148
4,70.0,0.161771784139,-0.789541149721,-0.0990015317197
4,70.0,0.161752723609,-0.789565704662,-0.0989646598927
4,70.0,0.161812539265,-0.789384286689,-0.0991293989926
4,70.0,0.161813651613,-0.789378487837,-0.0991339295571
4,70.0,0.161813781631,-0.789379893104,-0.099131897785
4,70.0,0.16181387319,-0.789380017692,-0.0991313437833
4,70.0,0.161814713256,-0.789381183215,-0.0991251214469
4,70.0,0.161819699255,-0.78934719163,-0.0991771869398
4,70.0,0.1618111627,-0.789376800194,-0.0991572444639
4,70.0,0.161811367759,-0.789377153252,-0.0991564850159
4,70.0,0.161811868751,-0.789378603383,-0.0991531924207
4,70.0,0.161813386906,-0.789391995174,-0.0991224051056
4,70.0,0.161798164652,-0.789451499875,-0.0990630337271
4,70.0,0.161800198007,-0.789448272489,-0.0990667522437
4,70.0,0.161798353933,-0.789475222023,-0.0990530647571
4,70.0,0.161790191998,-0.789501523564,-0.0990384307861
4,70.0,0.161792009187,-0.789500233805,-0.0990365256705
4,70.0,0.161791210804,-0.789490154267,-0.0990529518399
4,70.0,0.161793269328,-0.789485039824,-0.0990541723152
4,70.0,0.161793268887,-0.789480959595,-0.0990605261142
4,70.0,0.161797195976,-0.789472185449,-0.0990575620322
4,70.0,0.161799957766,-0.789458541981,-0.0990729334575
4,70.0,0.161799691213,-0.789459921099,-0.099072296487
4,70.0,0.161798350655,-0.789458760732,-0.0990802488916
4,70.0,0.161795931555,-0.789464819368,-0.0990787563768
4,70.0,0.161800162503,-0.789463258966,-0.099070047752
4,70.0,0.161794956045,-0.789495774643,-0.0990315700636
4,70.0,0.161803624233,-0.789469159605,-0.0990614424385
4,70.0,0.161809936984,-0.789439419783,-0.0990808520483
4,70.0,0.161809439658,-0.78944324748,-0.0990762597523
4,70.0,0.161809238257,-0.789445149855,-0.099081451439
4,70.0,0.1618081718,-0.78944847612,-0.0990800047656
4,70.0,0.161810705215,-0.789451955934,-0.0990683019729
4,70.0,0.161810433215,-0.789453579895,-0.0990663128123
4,70.0,0.161810951791,-0.789448870366,-0.099062047585
4,70.0,0.161805195987,-0.789471482552,-0.0990367608214
4,70.0,0.16180829227,-0.789465201767,-0.0990451970761
4,70.0,0.16181063771,-0.789452736241,-0.0990517351643
4,70.0,0.161812199959,-0.789441953262,-0.0990662442024
4,70.0,0.161809649653,-0.789451029926,-0.0990624397967
4,70.0,0.161809992402,-0.789450633475,-0.0990620765003
4,70.0,0.161808562919,-0.789444773326,-0.0990756194074
4,70.0,0.16181934792,-0.789416469983,-0.0990860344021
4,70.0,0.161832964399,-0.789338933206,-0.0991681382802
4,70.0,0.161801197195,-0.789467679226,-0.099078850142
4,70.0,0.161780425944,-0.789513680482,-0.0990556153004
4,70.0,0.161795206002,-0.789507851167,-0.0990416558346
4,70.0,0.161779736192,-0.789636223421,-0.0989025674927
4,70.0,0.161773657897,-0.789656327553,-0.0988842595879
4,70.0,0.161771197273,-0.7896449404,-0.0988923375109
4,70.0,0.16176749136,-0.789652444109,-0.0988820392632
4,70.0,0.161764192708,-0.789659173431,-0.0988725382169
4,70.0,0.161770341266,-0.789646495912,-0.0988911434562
4,70.0,0.161768566234,-0.789653679127,-0.0988864721621
4,70.0,0.161771558843,-0.789659689524,-0.0988718434978
4,70.0,0.161779502931,-0.789611648945,-0.0989285834692
4,70.0,0.161784681043,-0.789592510531,-0.0989415476553
4,70.0,0.161784602277,-0.789579179065,-0.0989587724598
4,70.0,0.161793739197,-0.789557105927,-0.0989626108987
4,70.0,0.161797016831,-0.789541501147,-0.0989784126898
4,70.0,0.161799035955,-0.789525366303,-0.0989877398616
4,70.0,0.161793191278,-0.789552771136,-0.0989546404319
4,70.0,0.161799772211,-0.789532863227,-0.0989753983493
4,70.0,0.1618007124,-0.789527332371,-0.0989790016156
4,70.0,0.161800679483,-0.789522257727,-0.0989880174124
4,70.0,0.161796107139,-0.789534926928,-0.0989846898703
4,70.0,0.161801243187,-0.789524533181,-0.0989869085442
4,70.0,0.161801065543,-0.78952651166,-0.0989844821574
4,70.0,0.161800114639,-0.789528744597,-0.0989917462716
4,70.0,0.161805972502,-0.789510442494,-0.0990018408884
4,70.0,0.16180491324,-0.789524899692,-0.0989841410551
4,70.0,0.161804361746,-0.789527173755,-0.0989807423808
4,70.0,0.161805275623,-0.789526127263,-0.0989894547793
4,70.0,0.161822773538,-0.789466417608,-0.0990238226793
4,70.0,0.161832447669,-0.789417598499,-0.09907195134
4,90.0,0.0709015928741,-0.948773671126,-0.00641614086641
4,90.0,0.0708629939612,-0.948794745158,-0.00643991540703
4,90.0,0.0708453616995,-0.948804984178,-0.00645143875963
4,90.0,0.0708260585915,-0.948807703721,-0.00647734004846
4,90.0,0.0708247891744,-0.948808768497,-0.00647807499847
4,90.0,0.0708083683756,-0.948794234443,-0.00652939436953
4,90.0,0.0707586465982,-0.948873956339,-0.00651305584868
4,90.0,0.0706875209094,-0.948959571548,-0.0065062981961
4,90.0,0.0706970124743,-0.948950037243,-0.00650582815694
4,90.0,0.0706946038198,-0.948944551624,-0.00651596833269
4,90.0,0.0706873992434,-0.9489440837,-0.00653367230014
4,90.0,0.0706446741089,-0.948997346042,-0.00655278161217
4,90.0,0.0706037406791,-0.949068707081,-0.00652291431338
4,90.0,0.0706063649836,-0.94906830484,-0.00652015766269
4,90.0,0.0705976036707,-0.94905351453,-0.00655347451194
4,90.0,0.0705669514788,-0.949088768715,-0.00656758807854
4,90.0,0.0705225548809,-0.949155388968,-0.00655150333762
4,90.0,0.070547194237,-0.949135783385,-0.00654266317622
